,CountryName,CountryCode,IndicatorName,IndicatorCode,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
2778,Low & middle income,LMY,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,2.580786932,2.54589439,2.80506889,4.001503311,9.470490397,8.701562819,9.245011906,9.257905874,8.592842722,12.58755368,13.28691629,9.23733377,8.142349496,8.664408839,8.200354018,7.934152282,4.593371461,5.927512935,5.61140755,7.497184385,8.538930504,4.999512287,5.165265303,4.833958653,4.208260899,4.445717706,4.842550406,4.121603889,2.64545529,3.586086973,5.982347482,5.329184307,5.196380672,5.758470264,7.584931529,9.007467004,9.731883256,9.578281204,11.90607387,6.651295311,8.155970302,9.97240204,8.014373592,6.886985824,5.827747211,3.447712254,3.044902172,3.745712139,4.278470385,,
2779,Low & middle income,LMY,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,,,,,,,,,,,1324634.706,1171107.882,1293775.799,1304139.339,1232942.379,1317754.296,1363214.221,1466307.77,1480860.181,1592729.278,1636372.795,1570133.698,1776482.795,1744883.307,1635777.719,1629394.759,1700415.41,1891145.912,1749466.352,1770390.267,1960276.38,1916574.001,2097834.322,1877679.941,1920633.636,1950731.218,1973258.34,2190623.397,2109503.145,1949941.823,1913082.125,1929397.509,1989219.711,1973307.292,2039785.417,2119362.246,2274972.088,2418796.799,2236846.441,2277706.533,2319866.703,2351318.569,2390215.335,,,,,,,,
2780,Lesotho,LSO,Land area (sq. km),AG.LND.TOTL.K2,,30360,30360,30360,30360,30360,30360,30360,30360,30360,30360,30360,30360,30360,30360,30360,30360,30360,30360,30360,30360,30360,30360,30360,30360,30360,30360,30360,30360,30360,30360,30360,30360,30360,30360,30360,30360,30360,30360,30360,30360,30360,30360,30360,30360,30360,30360,30360,30360,30360,30360,30360,30360,30360,30360,30360,30360,30360,30360,,
2781,Lesotho,LSO,Surface area (sq. km),AG.SRF.TOTL.K2,,30360,30360,30360,30360,30360,30360,30360,30360,30360,30360,30360,30360,30360,30360,30360,30360,30360,30360,30360,30360,30360,30360,30360,30360,30360,30360,30360,30360,30360,30360,30360,30360,30360,30360,30360,30360,30360,30360,30360,30360,30360,30360,30360,30360,30360,30360,30360,30360,30360,30360,30360,30360,30360,30360,30360,30360,30360,30360,,
2782,Lesotho,LSO,Total fisheries production (metric tons),ER.FSH.PROD.MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,23,27,22,24,27,23,15,19,20,13,23,25,26,30,30,30,25,33,40,40,40,42,44,38,34,40,32,48,46,47,46,47,179,141,152.6000061,345.3999939,345.3699951,450.3699951,550.4299927,952.5300293,1053,1102,1853,2552.459961,,
2783,Lesotho,LSO,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,10,16,22,22,26,28,30,30,30,32,24,40,42,45,45,45,48,50,45,45,45,50,50,52,52,52,52,52,,
2784,Lesotho,LSO,Agricultural land (% of land area),AG.LND.AGRI.ZS,,85.01317523,84.84848485,84.84848485,84.914361,84.914361,85.07905138,85.07905138,83.43214756,81.62055336,79.94071146,77.86561265,77.70092227,77.70092227,77.70092227,78.26086957,77.70092227,75.49407115,75.52700922,76.05401845,75.62582345,75.82345191,75.49407115,75.32938076,75.79051383,76.02108037,75.46113307,76.74571805,77.17391304,75.92226614,76.44927536,76.51515152,76.94334651,76.87747036,76.71277997,76.54808959,76.61396574,76.71277997,76.71277997,76.71277997,76.87747036,76.87747036,75.88932806,75.88932806,76.21870883,76.64690382,75.98814229,76.71277997,77.7997365,77.04216074,76.61396574,76.15283267,75.27338603,74.1798419,74.97694335,73.22134387,77.60210804,79.64426877,80.14822134,,
2785,Lesotho,LSO,Arable land (% of land area),AG.LND.ARBL.ZS,,11.79183136,11.62714097,11.62714097,11.69301713,11.69301713,11.85770751,11.85770751,12.02239789,12.02239789,12.12121212,11.85770751,11.69301713,11.69301713,11.69301713,12.25296443,11.69301713,9.486166008,9.519104084,10.04611331,9.617918314,9.815546772,9.486166008,9.321475626,9.782608696,10.01317523,9.453227931,10.73781291,11.16600791,9.914361001,10.44137022,10.50724638,10.93544137,10.86956522,10.70487484,10.54018445,10.60606061,10.70487484,10.70487484,10.70487484,10.86956522,10.86956522,9.881422925,9.881422925,10.21080369,10.63899868,9.980237154,10.70487484,11.79183136,11.0342556,10.60606061,10.14492754,9.265480896,8.171936759,8.969038208,7.213438735,11.5942029,13.63636364,14.14031621,,
2786,Lesotho,LSO,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.36318408,78.17745803,78.52193995,78.69955157,79.21225383,79.18454936,79.53586498,79.50310559,79.47154472,79.51807229,79.40594059,79.4921875,79.42307692,79.88614801,79.29759704,79.41712204,79.85611511,79.6819788,79.13793103,77.19008264,76.9726248,76.37795276,75.2293578,75.6429652,76.47058824,72.8125,68.02919708,,,,
2787,Lesotho,LSO,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.3880597,21.82254197,21.47806005,21.30044843,20.78774617,20.81545064,20.67510549,20.70393375,20.52845528,20.48192771,20.59405941,20.5078125,20.38461538,20.11385199,20.70240296,20.58287796,20.14388489,20.3180212,20.86206897,22.80991736,23.0273752,23.62204724,24.7706422,24.50832073,23.68024133,27.1875,31.97080292,,,,
2788,Lesotho,LSO,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2789,Lesotho,LSO,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.03,333.697,341.031,348.365,348.365,355.699,359.366,366.7,370.367,374.034,381.368,385.035,388.702,388.702,410.704,414.371,410.704,421.705,443.707,506.046,524.381,550.05,594.054,594.054,575.719,638.058,803.073,,,,
2790,Lesotho,LSO,CO2 emissions (kt),EN.ATM.CO2E.KT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1474.134,1529.139,1587.811,1635.482,1675.819,1708.822,1738.158,1771.161,1804.164,1826.166,1851.835,1877.504,1906.84,1932.509,1983.847,2013.183,2038.852,2075.522,2126.86,2218.535,2277.207,2328.545,2398.218,2423.887,2431.221,2346.88,2511.895,,,,
2791,Lesotho,LSO,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.865230577,0.877535022,0.890885016,0.897513824,0.900337072,0.900044138,0.898602123,0.899960062,0.903203779,0.90416298,0.910975677,0.922271017,0.939409182,0.957470664,0.988986211,1.008551115,1.02458015,1.044591584,1.070318032,1.114768324,1.141124815,1.162072116,1.190188537,1.194904756,1.18977047,1.139803819,1.210551224,,,,
2792,Lesotho,LSO,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2793,Lesotho,LSO,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1140.437,1195.442,1246.78,1287.117,1327.454,1353.123,1382.459,1408.128,1433.797,1452.132,1470.467,1492.469,1514.471,1543.807,1573.143,1598.812,1628.148,1653.817,1683.153,1712.489,1752.826,1778.495,1804.164,1833.5,1859.169,1708.822,1708.822,,,,
2794,Lesotho,LSO,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,,,,,,,,,,,2.7820856,3.3,3.2,3.4,2.7,3.3935904,3.7,3,3.4,3,3.2,3.6,3.9,3.7,3.2,3.1,4.3,3.0144618,3.1,3.5,4.2198181,4.2198181,5.1488553,5,5.5,6.2,6.3661148,7.1,7.5370954,7.94,7.19,7.48,6.58,8.68,7.89,8.68,9.27,9.5,9.73,9.310166724,8.890333448,8.470500171,8.050666895,7.630833619,7.211000343,6.791167067,6.371333791,5.951500514,5.531667238,,
2795,Lesotho,LSO,Aquaculture production (metric tons),ER.FSH.AQUA.MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,23,27,22,24,27,23,15,19,20,13,23,25,26,30,25,20,15,17,18,18,14,14,14,8,4,8,8,8,4,2,1,2,131,91,107.5999985,300.3999939,300.3699951,400.3699951,500.4299927,900.5300293,1001,1050,1801,2500.459961,,
2796,Lesotho,LSO,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,,,,,,,,,,,9.263796557,7.052898335,7.424769172,8.336929501,7.235899433,10.64618253,9.385044877,13.65615372,9.879094869,8.200504594,6.976114641,6.315966936,11.3295324,6.613506644,7.054721347,6.132326081,8.635538703,6.563937209,6.183288732,5.857252088,3.898981012,3.50157419,3.079303251,2.447050439,2.922806951,4.067476782,4.428669827,4.030805853,4.627531461,3.372532387,3.45870924,3.612947199,4.649729896,5.468173675,3.85504574,3.425952346,3.068439057,4.951750177,5.484777301,5.795270545,3.874081913,3.825862028,4.607965787,4.975237258,5.45913291,6.178574943,7.098965041,6.0686734,3.344852177,,
2797,Lesotho,LSO,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2798,Lesotho,LSO,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,9.263796557,7.052898335,7.424769172,8.336929501,7.235899433,10.64618253,9.385044877,13.65615372,9.879094869,8.200504594,6.976114641,6.315966936,11.3295324,6.613506644,7.054721347,6.132326081,8.635538703,6.563937209,6.183288732,5.857252088,3.898981012,3.50157419,3.079303251,2.447050439,2.922806951,4.067476782,4.428669827,4.030805853,4.627531461,3.372532387,3.45870924,3.612947199,4.649729896,5.468173675,3.85504574,3.425952346,3.068439057,4.951750177,5.484777301,5.795270545,3.874081913,3.825862028,4.607965787,4.975237258,5.45913291,6.178574943,7.098965041,6.0686734,3.344852177,,
2799,Lesotho,LSO,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,,,,,,,,,,,587.4624,512.3153,503.2881,497.5903,506.1153,532.9768,515.8648,487.5308,494.2206,537.1773,551.3164,542.1621,563.146,545.2156,519.2779,543.1448,546.2603,648.3588,623.9215,598.2101,563.6668,541.8521,646.2043,586.7339,582.5148,565.4462,525.512,512.6997,535.6645,587.729,586.7525,516.3205,614.2836,649.2485,446.7441,460.1051,418.0412,429.1702,425.072,425.0255,419.554,423.74954,427.94508,,,,,,,,
2800,Late-demographic dividend,LTE,Land area (sq. km),AG.LND.TOTL.K2,,44583965,44583965,44583965,44583965,44583965,44583965,44583965,44583965,44583965,44583965,44583965,44583965,44583925,44583925,44584055,44584055,44584045,44584045,44584045,44584045,44584045,44584035,44584035,44584035,44584035,44584035,44584035,44584035,44583045,44583045,44583155,44583155,44579465,44574655,44571725,44571325,44572015,44574590,44581413,44559793,44558922.2,44559056.2,44558679.7,44559090.5,44559227.8,44555545,44555247,44554365,44554464.5,44554509.7,44554538.9,44554368.9,44555480.3,44555336.3,44558206.8,44558200.9,44558193.2,44558553.2,,
2801,Late-demographic dividend,LTE,Surface area (sq. km),AG.SRF.TOTL.K2,,45821992.9,45821992.9,45821992.9,45821992.9,45821992.9,45821992.9,45821992.9,45821992.9,45821992.9,45821992.9,45821992.9,45821992.9,45821992.9,45821992.9,45821992.9,45821992.9,45819872.9,45819872.9,45821912.9,45821992.9,45821992.9,45821992.9,45821992.9,45821992.9,45821992.9,45821992.9,45820652.9,45820662.9,45820662.9,45821332.9,45821362.9,45821394.9,45821494.9,45821494.9,45821504.9,45821504.9,45821494.9,45821494.9,45821494.9,45819624.9,45819635.1,45819685.1,45819694.6,45819709.4,45821606.7,45821596.9,45821596.9,45821440.9,45821446.4,45821306.6,45821278.8,45821290.8,45821019.2,45821237.2,45821187.3,45821795.4,45821791.7,45821803.8,,
2802,Late-demographic dividend,LTE,Total fisheries production (metric tons),ER.FSH.PROD.MT,6245756,6646278,7321000,7696149,8721370,8900181,10083857,9732393,10271318,10427077,10655912,11794403,12099496,12566642,13286444,13577936,14368852,16012208,17210639.89,17494283.79,17840248.09,18986847.29,19491674.04,20809375.22,23104693.7,24855783.63,27258787.61,28550186.52,39860951.03,42093458.8,40174476.57,41824487.29,45138745.79,48360874.28,54264323.65,59980741.94,63510220.44,63156290.19,62718990.69,67023378.01,68601402,69160504.79,71633433.63,73138444.89,77340973.33,78969282.2,81140171.16,82665629.96,84054777.29,86786239.7,88142588.47,90560454.44,94500846.47,97194441.59,100551334.3,102445427.2,105035392.3,108013391.3,109970037.7,,
2803,Late-demographic dividend,LTE,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,5180988,5748482,6455632,6699273,7556841,7586778,8587059,8221681,8742568,8660214,8890363,9688717,9802268,10414499,10938978,11009063,11767839,12654414,13630849.89,13962325.79,14010436.09,15173690.29,15431809.04,16270905.22,17736642.7,18669419.43,20368308.51,20678055.52,30635099.03,31919364.8,29875926.57,30196568.29,30841958.89,30875214.08,33845220.69,36545878.24,37695745.06,37262348,34785081.69,36554647.17,36084914.33,34818294.17,34929720.79,34313505.83,35676369.93,35194416.37,35008388.26,34430693.98,33739516.44,34124254.34,33768725.96,34512868.18,34922426,34921817.45,35630349.92,35503276.22,34978380.58,35493287.79,35275282.86,,
2804,Late-demographic dividend,LTE,Agricultural land (% of land area),AG.LND.AGRI.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.76269648,34.67537848,34.71452116,34.52145626,34.49693977,34.77789704,34.76884067,34.77507161,34.80219195,34.7027766,34.67901572,34.33084518,34.30267736,34.30794714,34.33228104,34.32950059,34.38034912,34.41410513,34.57081517,34.57744257,34.61958424,34.69790404,34.67663468,34.71635398,34.7144357,34.83304258,34.82980006,,
2805,Late-demographic dividend,LTE,Arable land (% of land area),AG.LND.ARBL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.430566516,9.331673432,9.250020209,9.157566148,9.09210809,9.113811316,9.088577784,9.062034213,9.023229396,9.000131238,8.96180617,8.955282919,8.924957642,8.922542548,8.978598886,8.956196811,8.996504957,9.029363291,9.01067485,9.03026706,9.040061553,9.058614053,9.054642463,9.083031142,9.08886741,9.199999609,9.205324265,,
2806,Late-demographic dividend,LTE,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,74.6255128,70.08518133,66.07017667,64.30502126,62.41248944,61.25874956,60.37462669,57.85057349,56.53556724,55.83852009,56.55553213,55.36110516,54.17012792,52.56895089,51.27281201,51.64775284,50.48306726,50.60408186,49.96766554,49.97940966,50.06636133,48.63968489,49.60133763,49.79883574,50.51171463,51.95215788,52.65234494,53.47111671,53.46015231,52.84818734,50.97287624,50.2398452,52.84601681,52.68969341,54.58106079,55.00709043,55.0600895,53.8302463,52.12247353,51.32278929,50.20341815,49.61678978,51.90009549,53.63994595,54.85958562,56.62567088,57.50964225,56.69318591,58.72868959,57.47312386,58.89826539,59.76701731,59.37927978,58.46824198,57.63045071,57.8136437,56.3080677,,,,
2807,Late-demographic dividend,LTE,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,19.30420893,22.21985567,24.7387148,25.27914793,25.44021658,25.78251671,26.21630303,27.75566909,28.69447568,28.93159602,29.89244956,29.95054215,31.08771703,32.42631331,33.43066558,32.87988576,33.22994937,33.0708963,33.65197954,33.58962152,33.24475454,33.64892883,32.50628097,31.69467277,30.39730727,28.90671935,28.76099739,26.38197261,25.68724508,25.96173517,26.59073622,27.02872259,25.22579131,25.39074104,23.86057728,23.53527246,23.64463341,24.74779906,25.4945749,25.69644775,26.31192844,26.15986891,24.30973375,23.06885659,22.66213273,21.24773127,20.4815607,20.44226282,19.58288217,19.66365126,18.75415473,17.85530284,18.23508909,18.35486284,18.57858216,18.76613489,19.48035441,,,,
2808,Late-demographic dividend,LTE,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,4.424621022,5.890276344,7.201586338,8.173901213,9.243429967,9.990187646,10.45248964,11.40504247,11.85236113,11.86060037,10.21798227,10.58000415,10.64664464,10.79376989,11.20032609,11.43737198,11.98200558,12.18831879,12.17796356,12.82206617,13.20473983,14.34182963,14.56768874,15.13661619,15.62511435,15.86209984,15.27595114,16.82034999,17.18911811,17.49785709,18.79738781,18.88051146,17.63120919,17.29349531,16.54445682,16.10285747,15.90756269,15.85415322,16.5043625,16.77263842,17.22355417,17.57398793,16.85241266,16.16501445,15.29411908,14.66477475,14.21913271,14.54906083,13.89040694,13.9446221,13.65203197,13.33621328,13.26654191,13.48685339,13.88304797,13.86199551,14.32519447,,,,
2809,Late-demographic dividend,LTE,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,567244.4445,614180.1879,684847.7151,739311.0423,785198.7538,847045.9196,914536.5935,975811.2882,1055689.26,1151222.891,1318372.236,1431449.464,1560446.257,1705504.718,1811472.75,1910851.275,2019271.593,2103136.561,2258536.041,2291670.336,2318714.514,2287809.202,2281942.389,2280176.256,2259737.824,2307131.112,2344885.776,2206262.538,2231694.866,2251605.488,2192941.423,2219754.177,1692195.783,1714118.044,1592522.47,1624705.82,1672850.864,1733273.562,1726819.066,1742364.82,1832850.317,1862226.072,1819982.176,1922351.671,2072324.001,2105595.48,2189347.147,2232485.139,2337568.079,2306134.651,2480213.302,2563694.057,2699048.819,2761790.297,2804330.892,2791877.737,2859826.16,,,,
2810,Late-demographic dividend,LTE,CO2 emissions (kt),EN.ATM.CO2E.KT,2887399.158,2716083.724,2720228.967,2873802.442,3032885.177,3228336.66,3427889.473,3454707.698,3615222.079,3910066.965,4333848.39,4696437.023,4932387.139,5168357.202,5324562.794,5710758.009,5971208.381,6249117.33,6594981.476,6704157.427,6853640.509,6681065.507,6898180.626,7069347.293,7304998.187,7842790.982,8011519.99,8217639.717,8537180.351,8522279.12,8103895.652,8070055.695,6700929.824,6743643.608,6667052.608,6895801.726,7067306.064,6996160.941,6765942.771,6773221.253,6958306.898,7110925.021,7478529.18,8324075.874,9134528.562,9898776.613,10689357.02,10920929.64,11936792.85,11727906.59,13224873.84,14358166.2,14801401.88,15046640.89,15094428.99,14877212.35,14680565.35,,,,
2811,Late-demographic dividend,LTE,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2.632318457,2.470773141,2.442015367,2.521122778,2.602393383,2.709064597,2.808163014,2.766309982,2.829247762,2.988831628,3.235856501,3.425679772,3.520841429,3.614483679,3.653276958,3.851308315,3.963335298,4.087417358,4.251882012,4.260697018,4.295657864,4.129112658,4.199128902,4.239597297,4.319274967,4.57102298,4.599758881,4.64503438,4.751721116,4.674217764,4.384093067,4.309700221,3.540466981,3.523652099,3.446458364,3.525725667,3.578017758,3.508139793,3.361839404,3.337197585,3.402385554,3.452117337,3.606270039,3.987943167,4.348229758,4.681805553,5.023781997,5.101075371,5.540791199,5.409943446,6.064150337,6.544793899,6.706778639,6.776857951,6.75708299,6.619717196,6.491766623,,,,
2812,Late-demographic dividend,LTE,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,131865.4287,165130.3383,202200.2462,242268.0315,289134.9916,332631.9745,369537.1339,405388.9183,440862.8602,477149.5585,455570.4665,511176.6927,540239.8524,573908.1336,613523.6706,671949.6102,736051.9161,783572.5011,825371.5717,883412.3651,930063.1244,984069.4349,1032049.837,1098964.264,1172246.03,1277634.921,1256893.948,1419572.504,1507104.982,1531496.727,1564468.4,1564824.873,1197255.518,1181808.393,1117779.33,1124835.61,1138829.963,1123580.477,1131126.304,1150749.183,1213976.788,1265844.769,1276621.945,1363000.94,1415124.446,1470727.613,1544149.946,1614207.456,1684486.004,1661370.772,1834117.968,1945754.001,1995340.455,2062085.253,2129403.369,2095577.561,2136976.423,,,,
2813,Late-demographic dividend,LTE,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,2199137.836,1942797.54,1834290.664,1886080.513,1931913.247,2018399.322,2112226.941,2039772.039,2086016.297,2228327.691,2501567.066,2653590.672,2726961.636,2772945.226,2786304.981,3010268.874,3076574.859,3227485.715,3363277.797,3419697.332,3502024.57,3316494.098,3491975.836,3592922.612,3765682.806,4158203.539,4304910.734,4484337.32,4657754.248,4596395.415,4215490.883,4137518.975,3645548.034,3657646.852,3745910.044,3904675.338,4005639.753,3876744.989,3630232.272,3578384.85,3595997.048,3631733.162,3995196.308,4595980.062,5158341.804,5769353.531,6322201.015,6367441.62,7209621.538,6932027.192,8010612.22,8825355.847,9038853.803,9047637.198,8946309.536,8845592.591,8501375.105,,,,
2814,Late-demographic dividend,LTE,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,,,,,,,,,,,2.670053519,2.567746481,2.739539323,2.536345979,2.790259974,2.731425589,2.68091492,2.753709976,2.980528842,2.966843959,3.040390695,3.361129157,3.543784518,3.090971245,2.886967778,3.014128754,3.336755518,3.371006099,3.480321143,3.538202218,3.640680376,3.641295491,3.555693241,3.55518292,3.582790797,3.382982228,3.418057,3.552236501,3.557745535,3.183503961,3.201500969,3.209456761,3.174744512,3.206011059,3.20975136,3.27172605,3.240618969,3.198552543,3.227893192,3.223207949,3.222910943,3.195937083,3.110463438,3.06952114,3.002814493,2.846126896,2.828865659,2.845776419,2.769218273,,
2815,Late-demographic dividend,LTE,Aquaculture production (metric tons),ER.FSH.AQUA.MT,1064768,897796,865368,996876,1164529,1313403,1496798,1510712,1528750,1766863,1765549,2105686,2297228,2152143,2347466,2568873,2601013,3357794,3579790,3531958,3829812,3813157,4059865,4538470,5368051,6186364.206,6890479.104,7872131,9225852,10174094,10298550,11627920,14296785.9,17485660.21,20419102.96,23434863.7,25814476.38,25893943.19,27933909,30468731.84,32516485.67,34342211.62,36703712.84,38824941.06,41664602.4,43774867.83,46131784.89,48234935.98,50315263.85,52661985.39,54373863.58,56047589.15,59578418.41,62272623.21,64920982.49,66942146.15,70057009.6,72520100.64,74694756.85,,
2816,Late-demographic dividend,LTE,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,,,,,,,,,,,1.01325769,0.964580511,1.167715274,1.763743221,1.393915611,1.485142147,1.454744162,1.593545638,1.577549618,1.924476646,1.932336282,1.37623124,1.86148011,1.682771187,1.102445874,0.965289115,1.147959469,1.333463864,0.81863802,0.857790366,0.777617317,0.739288723,1.103232689,1.000003972,0.820750721,0.808984137,0.694675852,0.581260408,0.498760607,0.486800515,0.434088026,0.411068095,0.410615439,0.476998665,0.344861462,0.308347722,0.342789797,0.361300816,0.348753301,0.322115646,0.333009948,0.283449934,0.269235332,0.25249024,0.280670565,0.242868408,0.263117391,0.237929925,0.202712206,,
2817,Late-demographic dividend,LTE,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,,,,,,,,,,,0.819750725,0.603967596,0.516078882,0.649792298,1.159673864,0.773732868,0.856948585,0.844774424,0.602933188,0.732539295,0.809879254,0.684148283,0.621988812,0.69392708,0.594972244,0.567951705,0.451539556,0.492376177,0.658261677,0.551183133,0.45996552,0.395415333,0.463641357,0.317582427,0.365594461,0.393729533,0.317008187,0.320624544,0.305103989,0.295067658,0.403384209,0.335999136,0.33880197,0.414379507,0.654494792,1.051422193,1.618607087,2.176951852,2.21571914,1.26694796,2.113263525,2.356264625,1.323159114,1.159702059,0.902735096,0.674485373,0.659024977,0.731321766,0.687262894,,
2818,Late-demographic dividend,LTE,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,2.820073842,2.709467948,3.026834754,4.009492676,8.32016476,9.532396921,10.12426101,9.708245492,9.421518268,11.78012766,15.3663496,12.10371169,9.909058313,10.3501502,9.468267447,8.894574772,5.266206933,6.232753973,5.668566276,7.747763685,8.881729442,5.037961734,5.656578237,5.101273355,4.148314256,4.001997444,4.250413488,3.658540682,2.310136532,3.428873461,5.98217555,5.494644562,4.976933872,5.520759065,7.291352511,8.516778521,9.424131284,9.167066246,11.49901632,6.401307523,8.212518706,10.14771725,7.918341825,6.696012234,5.692040224,3.357428301,2.85594501,3.445497667,4.232796714,,
2819,Late-demographic dividend,LTE,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,,,,,,,,,,,547673.7896,531989.6628,593096.6861,591750.8407,592581.8911,625986.6608,657767.6236,669873.1139,703592.6715,720104.1817,753209.7433,742361.9689,755434.4041,791927.7184,786140.2223,786635.3192,812543.2786,866536.8181,867598.9852,867950.8434,889617.3806,856110.567,867029.8381,859323.8452,834427.4553,876177.2315,933979.5734,870405.859,974015.3626,889171.0476,878137.7396,881192.7402,914617.1614,939999.3796,949703.4193,982275.5742,930490.1505,951335.1005,967226.7588,1002051.866,1055431.165,1071278.162,1095240.588,,,,,,,,
2820,Lithuania,LTU,Land area (sq. km),AG.LND.TOTL.K2,,62680,62680,62680,62680,62680,62680,62680,62680,62680,62680,62680,62680,62680,62680,62680,62680,62680,62680,62680,62680,62680,62680,62680,62680,62680,62680,62680,62680,62680,62680,62680,62680,62680,62680,62680,62680,62680,62680,62680,62680,62680,62680,62680,62680,62680,62680,62680,62675,62675,62675,62674,62674,62675,62650,62650,62642,62641,62630,,
2821,Lithuania,LTU,Surface area (sq. km),AG.SRF.TOTL.K2,,65300,65300,65300,65300,65300,65300,65300,65300,65300,65300,65300,65300,65300,65300,65300,65300,65300,65300,65300,65300,65300,65300,65300,65300,65300,65300,65300,65300,65300,65300,65300,65300,65300,65300,65300,65300,65300,65300,65300,65300,65300,65300,65300,65300,65300,65300,65300,65300,65300,65300,65300,65300,65300,65286,65286,65286,65286,65290,,
2822,Lithuania,LTU,Total fisheries production (metric tons),ER.FSH.PROD.MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415287,416392,339080,472814,192366,120078,51036,59082,90051,45518,68094,74612,80984,152832,151896,159561,164685,141798,156772,190890,185768,176113.5938,153041.9844,141836.6094,70551.96094,95081.88281,153902.7969,89594.17188,111337.7422,93519.07031,78133.09375,,
2823,Lithuania,LTU,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411535,411812,334414,468022,188467,117171,49162,57368,88514,44002,66578,72962,78988,150831,150146,157205,161988,139785,154548,187513,182760,172692,149851,138557,66970,90871,150067,85144,106945,89770,74383,,
2824,Lithuania,LTU,Agricultural land (% of land area),AG.LND.AGRI.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.06828334,53.17485641,49.87236758,54.40331844,54.4192725,54.51499681,54.64262923,55.77536694,54.53095086,46.20293555,46.02744097,40.53924697,41.54913848,45.26164646,44.52297384,43.01052967,42.63422417,42.90386917,44.23294775,44.76976099,45.34894853,46.13322696,47.12529928,47.9792498,47.15526324,46.8590859,47.05412741,,
